,id,original_language,title,popularity,release_date,vote_average,vote_count
5438,12924,ja,The Place Promised in Our Early Days,3.786,2004-11-20,6.563,512
5439,11676,en,Nothing to Lose,3.78,1997-07-18,6.6,623
5440,8488,en,Hitch,4.94,2005-02-11,6.562,5851
5441,7518,en,Over the Hedge,4.032,2006-05-17,6.563,4520
5442,2882,fr,Hunting & Gathering,3.863,2007-03-21,6.563,410
5443,816,en,Austin Powers: International Man of Mystery,4.325,1997-05-02,6.563,3471
5444,123,en,The Lord of the Rings,3.53,1978-11-15,6.6,936
5445,1139829,en,Orion and the Dark,3.595,2024-02-01,6.562,537
5446,645710,en,The Voyeurs,3.584,2021-08-25,6.6,981
5447,458576,en,Monster Hunter,3.581,2020-12-03,6.6,3341
5448,73358,en,Page Eight,3.533,2011-08-28,6.6,300
5449,13922,en,The Great Raid,3.531,2005-08-12,6.6,345
5450,10215,en,Sliding Doors,4.281,1998-04-23,6.56,1336
5451,693158,en,Proximity,3.543,2020-05-15,6.561,330
5452,12079,en,Spun,3.781,2003-02-07,6.561,466
5453,6950,en,Outbreak,3.823,1995-03-10,6.561,2295
5454,5955,en,The Pledge,3.826,2001-01-19,6.561,1077
5455,620881,de,The Perfect Secret,3.54,2019-10-31,6.6,302
5456,457136,en,Mary Queen of Scots,3.788,2018-12-07,6.56,1803
5457,72431,en,Red Tails,3.533,2012-01-19,6.6,637
5458,44945,en,Trust,3.532,2010-09-10,6.56,969
5459,11348,en,Fragile,3.531,2005-10-14,6.56,588
5460,335977,en,Indiana Jones and the Dial of Destiny,4.191,2023-06-25,6.56,3574
5461,46528,en,The Warrior's Way,3.532,2010-12-01,6.6,622
5462,16538,en,"I Love You, Man",3.539,2009-03-20,6.559,1749
5463,12133,en,Step Brothers,4.039,2008-07-25,6.557,3153
5464,845783,en,Baghead,3.832,2023-12-28,6.546,383
5465,241259,en,Alice Through the Looking Glass,4.288,2016-05-25,6.558,6480
5466,112336,en,Hitchcock,3.533,2012-11-22,6.6,1522
5467,109428,en,Evil Dead,3.54,2013-04-05,6.6,4679
5468,2788,en,Reality Bites,3.53,1994-02-18,6.6,740
5469,565743,en,The Vast of Night,3.79,2019-06-01,6.556,1051
5470,424139,en,Halloween,3.788,2018-10-18,6.556,4777
5471,56832,ja,Gantz,3.532,2010-11-29,6.6,308
5472,10652,en,Hamburger Hill,3.53,1987-08-07,6.6,470
5473,10412,en,Romper Stomper,3.53,1992-03-05,6.6,505
5474,9664,en,Flyboys,3.532,2006-09-22,6.557,803
5475,435921,it,It’s the Law,3.535,2017-01-19,6.6,760
5476,15655,en,The Tigger Movie,3.568,2000-02-11,6.556,571
5477,10493,en,Dead Calm,3.53,1989-04-07,6.6,755
5478,9873,en,F/X,4.03,1986-02-07,6.551,445
5479,7211,en,Dan in Real Life,3.782,2007-10-26,6.6,1234
5480,1893,en,Star Wars: Episode I - The Phantom Menace,3.445,1999-05-19,6.556,14843
5481,1865,en,Pirates of the Caribbean: On Stranger Tides,4.718,2011-05-15,6.556,14186
5482,551804,en,Freaky,3.794,2020-11-12,6.6,1659
5483,244509,en,Cold in July,3.534,2014-05-23,6.555,747
5484,206647,en,Spectre,4.867,2015-10-26,6.555,10629
5485,227156,en,The Giver,4.038,2014-08-13,6.6,4437
5486,171274,en,Inherent Vice,6.024,2014-12-12,6.6,2507
5487,36586,en,Blade II,3.534,2002-03-22,6.6,4787
5488,28260,en,Return of the Living Dead III,3.78,1993-10-01,6.558,849
5489,12106,en,The Quick and the Dead,3.574,1995-02-09,6.6,1764
5490,10890,en,Stripes,4.03,1981-06-26,6.549,922
5491,348350,en,Solo: A Star Wars Story,4.585,2018-05-15,6.552,8655
5492,339259,en,The Man with the Iron Heart,3.537,2017-05-25,6.6,776
5493,10894,en,May,3.532,2003-04-11,6.6,628
5494,1362,en,The Hobbit,3.53,1977-11-27,6.6,322
5495,18331,en,The Nutty Professor,3.531,1963-06-04,6.6,423
5496,8665,en,K-19: The Widowmaker,3.531,2002-07-19,6.6,1046
5497,5139,fr,The Fox and the Child,3.532,2007-12-27,6.6,349
5498,14024,en,Raise Your Voice,3.568,2004-08-10,6.551,834
5499,823855,en,I Am All Girls,3.545,2021-05-14,6.5,301
5500,645788,en,The Protégé,3.546,2021-08-19,6.55,1020
5501,375366,en,The Girl with All the Gifts,3.786,2016-09-23,6.55,1995
5502,87499,en,The East,3.57,2013-05-31,6.5,784
5503,21316,en,Leroy & Stitch,3.531,2006-06-23,6.5,534
5504,11899,en,The Muppets Take Manhattan,4.03,1984-06-27,6.539,382
5505,10449,en,When a Man Loves a Woman,3.53,1994-04-29,6.5,351
5506,9707,en,Bubba Ho-tep,3.531,2002-06-09,6.55,627
5507,8461,en,Funny Games,3.533,2008-03-14,6.5,2078
5508,877817,en,Wolfs,3.972,2024-09-20,6.548,1011
5509,536176,en,Brexit: The Uncivil War,3.788,2019-01-19,6.55,319
5510,425591,en,I Don't Feel at Home in This World Anymore,3.535,2017-01-19,6.5,1302
5511,398181,en,You Were Never Really Here,3.537,2017-11-08,6.5,2821
5512,300693,en,Truth,3.784,2015-10-16,6.548,494
5513,274857,en,King Arthur: Legend of the Sword,4.121,2017-05-10,6.549,5758
5514,25155,en,The Stepfather,3.53,1987-01-23,6.5,335
5515,10947,en,High School Musical,3.608,2006-01-20,6.549,4603
5516,948276,fr,Lost Bullet 2,3.555,2022-11-10,6.5,374
5517,617502,en,Jolt,3.547,2021-07-15,6.548,1277
5518,492719,ja,Godzilla: City on the Edge of Battle,3.538,2018-05-18,6.548,361
5519,264656,en,The Homesman,3.534,2014-05-18,6.5,799
5520,60309,en,The Conspirator,3.532,2011-04-15,6.5,454
5521,11887,en,High School Musical 3: Senior Year,3.569,2008-10-11,6.548,3488
5522,11814,en,Weird Science,4.035,1985-08-01,6.546,1412
5523,10818,fr,Water Lilies,3.782,2007-05-17,6.548,425
5524,330,en,The Lost World: Jurassic Park,0.214,1997-05-23,6.5,8519
5525,68812,en,The Iceman,3.827,2012-09-01,6.547,1033
5526,9255,en,Hot Shots! Part Deux,4.28,1993-05-21,6.547,1878
5527,544404,fr,Who You Think I Am,3.539,2019-02-27,6.5,328
5528,438145,en,Black '47,3.538,2018-09-05,6.5,302
5529,125521,ja,Slayers Return,3.541,1996-08-03,6.546,2063
5530,19124,en,Blind Fury,3.535,1989-08-17,6.5,467
5531,9429,en,A Night at the Roxbury,3.781,1998-10-01,6.546,911
5532,3902,en,I'm Not There,3.533,2007-10-01,6.5,714
5533,18898,en,Looking for Eric,3.532,2009-05-27,6.545,346
5534,10567,en,Dinosaur,4.076,2000-05-19,6.541,2562
5535,9035,en,Slither,3.531,2006-03-31,6.5,1571
5536,8696,en,Calendar Girls,3.531,2003-09-02,6.5,385
5537,6283,en,MouseHunt,4.031,1997-12-19,6.542,1258
5538,293167,en,Kong: Skull Island,5.171,2017-03-08,6.544,10566
5539,274479,en,Joy,4.04,2015-12-24,6.545,4124
5540,273477,en,Scouts Guide to the Zombie Apocalypse,3.794,2015-10-23,6.544,1953
5541,39939,en,Super Troopers,4.031,2001-02-15,6.536,1126
5542,13062,en,Boundin',3.568,2003-11-04,6.544,563
5543,11364,en,Regarding Henry,3.53,1991-07-10,6.544,590
5544,9900,en,Grandma's Boy,3.532,2006-01-06,6.544,676
5545,1990,en,Paranoid Park,3.532,2007-07-12,6.5,545
5546,339408,en,The Birth of a Nation,3.535,2016-09-09,6.5,529
5547,10881,pl,Avalon,3.781,2001-01-20,6.543,323
5548,10388,en,The Limey,3.531,1999-10-08,6.543,440
5549,241842,no,Dead Snow 2: Red vs. Dead,3.533,2014-02-12,6.5,638
5550,231576,en,Wish I Was Here,3.534,2014-07-18,6.5,730
5551,38575,en,The Karate Kid,3.854,2010-06-10,6.542,6090
5552,16119,en,Cinderella III: A Twist in Time,3.57,2007-02-06,6.542,1264
5553,10872,en,The Ref,3.53,1994-03-09,6.5,335
5554,9638,en,Phantasm,3.53,1979-03-28,6.5,699
5555,9276,en,The Faculty,3.532,1998-12-25,6.5,2024
5556,6069,en,The Witches of Eastwick,3.567,1987-06-12,6.5,1421
5557,348877,en,Return,3.541,1972-07-15,6.541,380
5558,310135,en,Turbo Kid,4.034,2015-08-14,6.532,713
5559,37910,ja,Voices of a Distant Star,4.281,2002-02-02,6.523,305
5560,14429,en,Drive Me Crazy,3.568,1999-10-01,6.541,392
5561,10414,en,The Mighty Ducks,3.531,1992-10-02,6.541,898
5562,6538,en,Charlie Wilson's War,4.032,2007-12-19,6.539,1518
5563,522681,en,Escape Room,3.653,2019-01-03,6.54,4729
5564,351286,en,Jurassic World: Fallen Kingdom,4.136,2018-06-06,6.54,11950
5565,10052,en,Dragonfly,3.531,2002-02-22,6.5,869
5566,8413,en,Event Horizon,3.833,1997-08-15,6.54,2912
5567,11551,en,Small Soldiers,4.288,1998-07-10,6.539,2163
5568,10650,en,Sudden Impact,3.53,1983-12-08,6.539,909
5569,10147,en,Bad Santa,4.283,2003-11-26,6.537,2175
5570,8840,en,DragonHeart,3.53,1996-05-31,6.539,1995
5571,1965,en,A Perfect Murder,3.863,1998-06-05,6.539,1400
5572,1493,en,Miss Congeniality,4.074,2000-12-22,6.538,3962
5573,613349,fr,A Good Doctor,3.54,2019-12-11,6.538,316
5574,136400,en,2 Guns,3.827,2013-08-02,6.538,4189
5575,45132,en,Super,3.783,2010-11-26,6.538,1602
5576,9399,en,Lionheart,3.57,1990-06-07,6.5,1055
5577,435,en,The Day After Tomorrow,3.365,2004-05-26,6.538,8252
5578,429473,en,Lou,3.555,2022-09-23,6.537,672
5579,73567,en,Killer Joe,3.533,2012-06-07,6.537,1444
5580,585216,en,Escape Room: Tournament of Champions,3.66,2021-07-01,6.536,2071
5581,389868,ko,Seoul Station,3.547,2016-08-17,6.536,440
5582,309245,en,Mistress America,3.534,2015-08-14,6.5,543
5583,34560,en,Halloweentown High,3.531,2004-10-08,6.535,303
5584,12797,en,Ghost Town,4.033,2008-09-19,6.532,978
5585,10502,en,The Man Without a Face,3.53,1993-08-25,6.535,519
5586,9445,en,Apt Pupil,3.825,1998-10-23,6.535,650
5587,635744,en,Jarhead: Law of Return,3.54,2019-10-01,6.5,3344
5588,522938,en,Rambo: Last Blood,3.793,2019-09-19,6.534,3951
5589,401981,en,Red Sparrow,3.575,2018-02-28,6.534,6037
5590,44129,en,The Company Men,3.533,2010-10-21,6.533,737
5591,664,en,Twister,4.033,1996-05-10,6.532,3518
5592,347626,en,He's All That,3.553,2021-08-27,6.5,1390
5593,54318,en,The Water Horse,3.532,2007-12-25,6.5,1065
5594,37933,ja,Tales from Earthsea,3.857,2006-07-29,6.5,1341
5595,8198,en,The Quiet American,3.532,2002-11-22,6.5,304
5596,581600,en,Spenser Confidential,3.584,2020-03-06,6.5,2328
5597,413644,en,The Son of Bigfoot,3.537,2017-07-26,6.5,485
5598,347629,en,Thank You for Your Service,3.537,2017-10-26,6.532,380
5599,271724,fr,Hippocrates,3.534,2014-09-03,6.532,480
5600,53319,it,What a Beautiful Day,3.787,2011-01-05,6.531,1505
5601,38843,en,Ramona and Beezus,3.532,2010-07-23,6.5,755
5602,9437,en,Kiss the Girls,3.782,1997-09-29,6.5,1683
5603,9087,en,The American President,4.03,1995-11-17,6.529,729
5604,865,en,The Running Man,4.281,1987-11-13,6.5,2433
5605,1071215,en,Thanksgiving,3.654,2023-11-16,6.531,1286
5606,486131,en,Shaft,3.539,2019-06-14,6.5,1739
5607,401545,es,Everybody Knows,3.538,2018-05-09,6.531,985
5608,245700,en,Mr. Turner,3.784,2014-10-31,6.5,524
5609,14854,en,Lone Wolf McQuade,3.531,1983-04-15,6.5,369
5610,10354,en,True Crime,3.531,1999-03-19,6.5,768
5611,2789,en,The Chronicles of Riddick,2.074,2004-06-11,6.531,4126
5612,503125,en,Little Monsters,3.539,2019-08-29,6.5,685
5613,37725,en,It's a Boy Girl Thing,3.568,2006-07-15,6.53,1043
5614,12437,en,Underworld: Rise of the Lycans,3.169,2009-01-22,6.529,3696
5615,9768,en,Cry-Baby,3.567,1990-04-06,6.53,1497
5616,623195,en,Falling Inn Love,3.54,2019-08-29,6.529,1154
5617,595586,en,Causeway,3.594,2022-10-28,6.5,466
5618,13122,en,The People Under the Stairs,3.568,1991-11-01,6.529,675
5619,172386,en,Return to Nim's Island,3.533,2013-03-15,6.5,634
5620,116711,en,Epic,4.039,2013-05-15,6.5,2781
5621,15739,en,Annie,3.53,1982-05-21,6.5,707
5622,13483,en,Awake,3.569,2007-11-28,6.528,1382
5623,9816,en,Save the Last Dance,3.532,2001-01-12,6.528,1276
5624,2360,en,Saving Grace,3.531,2000-01-24,6.5,416
5625,699,en,For Your Eyes Only,3.825,1981-06-24,6.528,1883
5626,13053,en,Bolt,4.08,2008-11-21,6.526,6136
5627,9689,en,Hollywood Ending,3.568,2002-05-03,6.5,504
5628,799546,en,Luckiest Girl Alive,3.554,2022-09-30,6.522,845
5629,160139,en,Night Train to Lisbon,3.539,2013-03-07,6.5,411
5630,48492,zh,Detective Dee and the Mystery of the Phantom Flame,3.532,2010-09-18,6.5,401
5631,11282,en,Harold & Kumar Go to White Castle,3.532,2004-07-02,6.526,2088
5632,8868,fr,Asterix vs. Caesar,3.53,1985-03-06,6.5,590
5633,708,en,The Living Daylights,3.825,1987-06-29,6.526,1812
5634,331583,en,The Whole Truth,3.785,2016-03-25,6.524,1183
5635,282984,en,Irrational Man,4.078,2015-07-17,6.526,2395
5636,270946,en,Penguins of Madagascar,6.206,2014-11-22,6.525,4225
5637,526051,en,Look Away,3.538,2018-10-12,6.524,892
5638,353616,en,Pitch Perfect 3,3.575,2017-12-20,6.524,3318
5639,146216,en,RED 2,4.365,2013-07-18,6.523,4067
5640,14136,en,The Love Bug,3.531,1968-12-23,6.5,596
5641,13205,en,Bambi II,3.531,2006-01-26,6.5,1000
5642,8909,en,Wanted,4.366,2008-06-19,6.523,7153
5643,436274,en,Radius,3.537,2017-07-17,6.5,670
5644,351044,en,Welcome to Marwen,3.538,2018-12-21,6.5,1150
5645,83201,en,Puss in Boots: The Three Diablos,3.783,2012-02-07,6.523,485
5646,41154,en,Men in Black 3,4.873,2012-05-23,6.523,10399
5647,11624,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3.53,1972-08-06,6.523,927
5648,864959,en,The Curse of Bridge Hollow,3.554,2022-10-14,6.522,465
5649,399360,en,Alpha,3.538,2018-08-17,6.5,2564
5650,257785,en,Tulip Fever,3.574,2017-07-13,6.5,698
5651,55721,en,Bridesmaids,3.866,2011-05-13,6.522,4401
5652,21861,fr,LOL (Laughing Out Loud),3.532,2009-02-04,6.5,1311
5653,10330,en,Freaky Friday,4.075,2003-08-05,6.5,3849
5654,785398,pl,EO,3.805,2022-09-30,6.5,341
5655,51991,fr,Romantics Anonymous,3.532,2010-12-22,6.5,546
5656,39371,it,L'allenatore nel pallone,3.53,1984-10-26,6.5,377
5657,19277,en,In Hell,3.856,2003-11-24,6.528,543
5658,10800,fr,Dragon Hunters,4.032,2008-03-19,6.5,448
5659,5951,en,The Jane Austen Book Club,3.532,2007-09-09,6.5,376
5660,732670,en,LEGO Star Wars Holiday Special,3.542,2020-11-17,6.52,332
5661,15070,en,Undisputed,3.532,2002-07-17,6.5,744
5662,11027,en,The Postman Always Rings Twice,3.573,1981-03-20,6.52,503
5663,390555,en,Bonanza: The Return,3.53,1993-11-24,6.519,390
5664,12720,ja,Suicide Club,3.531,2001-10-29,6.5,500
5665,11808,en,U.S. Marshals,4.33,1998-03-06,6.519,1634
5666,628914,en,Queenpins,3.546,2021-08-26,6.5,445
5667,517088,en,Being the Ricardos,3.547,2021-12-10,6.514,641
5668,448095,en,I Still See You,3.538,2018-09-27,6.5,614
5669,242224,en,The Babadook,3.576,2014-05-22,6.518,6050
5670,27582,en,The Mechanic,3.906,2011-01-13,6.518,3305
5671,469274,fr,City Hunter,3.54,2019-02-06,6.517,792
5672,287689,en,7 Days in Hell,3.534,2015-07-08,6.5,389
5673,76338,en,Thor: The Dark World,4.6,2013-10-30,6.517,17462
5674,8748,en,Eagle vs Shark,3.569,2007-07-15,6.517,302
5675,390054,en,Sand Castle,3.535,2017-04-21,6.5,806
5676,261023,en,Black Mass,3.787,2015-09-17,6.516,3383
5677,43947,en,I Spit on Your Grave,3.534,2010-06-17,6.516,2349
5678,218425,en,Frequencies,3.784,2013-07-24,6.515,398
5679,47760,en,Restless,3.533,2011-09-16,6.5,408
5680,10622,cn,Mr. Nice Guy,3.53,1997-01-31,6.5,683
5681,1140066,de,Paradise,3.566,2023-06-24,6.514,613
5682,1027073,en,In the Land of Saints and Sinners,3.574,2023-10-06,6.514,440
5683,466081,en,The Informer,3.79,2019-08-30,6.514,865
5684,295964,en,Burnt,3.828,2015-10-02,6.514,3394
5685,39100,ja,Dragon Ball Z: The World's Strongest,3.536,1990-03-10,6.514,494
5686,24122,en,The Rebound,3.532,2009-09-16,6.514,904
5687,18032,en,The Secret of Moonacre,3.532,2009-02-06,6.5,450
5688,14510,en,From Beyond,3.531,1986-10-24,6.5,571
5689,13665,en,Arthur,3.53,1981-07-17,6.5,434
5690,9615,en,The Fast and the Furious: Tokyo Drift,0.613,2006-06-03,6.5,7035
5691,8338,en,Blindness,3.782,2008-05-14,6.514,1276
5692,96,en,Beverly Hills Cop II,3.863,1987-05-18,6.5,2588
5693,74,en,War of the Worlds,4.592,2005-06-13,6.5,8502
5694,309302,zh,Wolf Totem,3.534,2015-02-19,6.5,379
5695,102382,en,The Amazing Spider-Man 2,3.817,2014-04-16,6.5,13416
5696,30689,it,Four Flies on Grey Velvet,3.53,1971-12-17,6.5,383
5697,9779,en,The Sisterhood of the Traveling Pants,3.531,2005-06-01,6.5,1294
5698,9086,en,Young Guns II,3.535,1990-08-01,6.513,546
5699,246655,en,X-Men: Apocalypse,4.797,2016-05-18,6.512,13102
5700,68724,en,Elysium,4.617,2013-08-07,6.5,8966
5701,12242,en,Mulan II,3.537,2004-11-03,6.5,2389
5702,10866,en,Joy Ride,3.531,2001-10-05,6.5,1217
5703,458534,fr,Rolling to You,3.537,2018-03-14,6.5,756
5704,400650,en,Mary Poppins Returns,3.789,2018-12-13,6.512,3332
5705,453755,en,Arctic,3.577,2018-11-21,6.5,1231
5706,392207,es,The Invisible Guardian,3.535,2017-03-03,6.51,687
5707,273271,en,Time Lapse,3.784,2014-05-24,6.51,1255
5708,146015,en,The Double,3.577,2014-04-03,6.51,1000
5709,253,en,Live and Let Die,3.825,1973-06-27,6.51,2076
5710,400157,en,Wonder Park,3.539,2019-03-13,6.509,704
5711,43629,en,Doodlebug,3.53,1997-01-01,6.508,456
5712,18129,en,The Grifters,3.536,1990-08-08,6.5,410
5713,13649,en,High School Musical 2,3.571,2007-08-17,6.509,3743
5714,10527,en,Madagascar: Escape 2 Africa,4.623,2008-10-30,6.509,6988
5715,1127166,it,The Tearsmith,3.856,2024-04-03,6.508,844
5716,301365,en,The Neon Demon,3.786,2016-05-31,6.5,3750
5717,297608,en,The Taking of Deborah Logan,3.535,2014-10-21,6.5,1259
5718,445040,en,My Friend Dahmer,3.537,2017-11-03,6.5,597
5719,157847,en,Joe,3.534,2014-04-11,6.5,946
5720,10631,en,All of Me,3.53,1984-09-21,6.5,342
5721,9350,en,Cliffhanger,3.537,1993-05-28,6.5,2417
5722,1022690,en,Ricky Stanicky,3.632,2024-03-07,6.506,638
5723,758724,en,The Cellar,3.55,2022-03-25,6.5,462
5724,340176,ja,Tag,3.534,2015-05-11,6.506,353
5725,296271,en,The Devil Conspiracy,3.558,2023-01-13,6.5,400
5726,10656,fr,Subway,3.78,1985-04-10,6.5,450
5727,10466,en,The Money Pit,4.53,1986-03-26,6.501,1151
5728,726208,es,Don't Listen,3.541,2020-07-24,6.505,753
5729,376659,en,Bad Moms,3.793,2016-07-28,6.505,4101
5730,101669,en,Mother's Day,3.532,2010-09-23,6.5,429
5731,11338,en,Into the Night,3.53,1985-02-22,6.5,302
5732,877183,en,The Simpsons in Plusaversary,3.547,2021-11-12,6.504,414
5733,9535,en,Analyze This,4.325,1999-03-05,6.501,1906
5734,193,en,Star Trek: Generations,2.536,1994-11-18,6.5,1351
5735,967847,en,Ghostbusters: Frozen Empire,3.925,2024-03-20,6.5,1731
5736,906221,en,Magic Mike's Last Dance,3.597,2023-02-09,6.5,515
5737,475303,en,A Rainy Day in New York,0.305,2019-07-26,6.5,2269
5738,10126,en,Colors,3.53,1988-04-15,6.5,475
5739,9870,en,Forgetting Sarah Marshall,4.071,2008-04-17,6.502,3420
5740,584,en,2 Fast 2 Furious,0.577,2003-06-05,6.503,7572
5741,374465,fr,Things to Come,3.535,2016-04-06,6.5,317
5742,75674,en,Act of Valor,3.784,2012-02-24,6.502,1155
5743,4729,fr,The Gendarme Gets Married,3.781,1968-10-30,6.506,569
5744,2148,en,The Cotton Club,3.53,1984-12-14,6.5,407
5745,661231,en,Operation Mincemeat,3.55,2022-04-01,6.5,708
5746,601470,en,The Eyes of Tammy Faye,3.552,2021-09-17,6.5,616
5747,594718,ru,Sputnik,3.83,2020-09-08,6.5,762
5748,1710,en,Copycat,3.531,1995-10-27,6.5,981
5749,719221,en,Tarot,3.643,2024-05-01,6.5,1127
5750,536115,ja,Godzilla: The Planet Eater,3.539,2018-11-09,6.5,358
5751,417384,en,Scary Stories to Tell in the Dark,3.539,2019-08-08,6.5,2674
5752,270343,fr,Love at First Fight,3.534,2014-08-20,6.5,437
5753,172385,en,Rio 2,4.036,2014-03-19,6.498,3531
5754,73723,en,The Lorax,4.048,2012-03-01,6.5,3611
5755,58235,pt,Confessions of a Brazilian Call Girl,3.537,2011-02-25,6.5,485
5756,22897,en,It's Complicated,3.532,2009-12-23,6.5,1412
5757,12689,en,"Angus, Thongs and Perfect Snogging",3.532,2008-07-25,6.5,803
5758,12610,en,Osmosis Jones,4.031,2001-08-10,6.493,1029
5759,11400,en,The New World,3.781,2005-12-25,6.5,1172
5760,723072,en,Host,3.543,2020-12-04,6.5,962
5761,531438,en,Holiday in the Wild,3.54,2019-11-06,6.5,536
5762,339095,en,The Last Days of American Crime,3.541,2020-06-05,6.499,819
5763,72197,en,The Pirates! In an Adventure with Scientists!,4.034,2012-03-12,6.5,1116
5764,309299,en,Experimenter,3.534,2015-10-16,6.5,458
5765,186929,nl,Borgman,3.533,2013-08-29,6.498,326
5766,20943,en,The Ugly Truth,3.645,2009-07-24,6.498,3559
5767,11543,en,Kingpin,4.03,1996-07-04,6.498,884
5768,5353,en,The Hunting Party,3.532,2007-09-03,6.5,329
5769,773655,en,Death to 2020,3.581,2020-12-27,6.497,743
5770,39101,ja,Dragon Ball Z: The Tree of Might,3.536,1990-06-07,6.5,569
5771,16523,en,Where the Wild Things Are,3.532,2009-10-16,6.5,1863
5772,649609,en,Renfield,3.813,2023-04-07,6.497,1806
5773,274862,en,The Lego Ninjago Movie,4.081,2017-09-21,6.491,1070
5774,229297,en,Magic in the Moonlight,3.534,2014-07-25,6.5,2082
5775,30943,en,The Deep End of the Ocean,3.781,1999-03-12,6.496,480
5776,11827,en,Heavy Metal,3.531,1981-08-07,6.5,711
5777,11559,en,Tideland,4.068,2005-09-09,6.496,565
5778,11285,en,Cocoon: The Return,3.53,1988-09-13,6.5,997
5779,11001,en,Blue Streak,4.033,1999-09-17,6.494,1509
5780,1551,en,Flatliners,3.78,1990-08-10,6.5,1568
5781,248774,en,Obvious Child,3.534,2014-06-06,6.5,433
5782,8346,en,My Big Fat Greek Wedding,3.575,2002-04-19,6.495,2142
5783,752623,en,The Lost City,4.051,2022-03-24,6.491,3658
5784,554230,en,The Lost Daughter,3.836,2021-12-15,6.493,994
5785,553604,en,Honest Thief,3.543,2020-09-03,6.494,1757
5786,14249,en,Revenge,3.53,1990-02-16,6.5,450
